Group,ADM,,,ARO,,,AUS,,,IND,,,JAP,,
gene-LOC4324139,0.000552689918524,NA,NA,0.000382452091438,NA,NA,0.000402969527417,NA,0.42701125138703,0.000302580124719,NA,NA,0.000298340757403,NA,NA
gene-LOC4324140,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
gene-LOC4324142,0.001899946328202,0.008377229674668,0.226798882445262,0.001121488423678,0.002391262431934,0.468994288832957,0.001552739761405,0.003741325670316,0.415023950928488,0.002091174591238,0.005108722262941,0.409334170778465,0.000440058246465,0.003225278385838,0.136440391749433
gene-LOC4324143,0.005039783570999,0.005869903765523,0.858580271894722,0.001783436108143,NA,NA,0.000703677361341,0.00299722942938,0.234775941555774,0.001412303837562,0.005241701804964,0.269436127828644,0.002673491703934,NA,NA
gene-LOC4324144,0.000639229217277,0.001374771734885,0.464971166526211,0.000551703800738,NA,1.14002662955298,0.000340112710287,NA,NA,0.000222406424186,NA,NA,0.000164437678096,NA,0.183272512167738
gene-LOC4324145,0.00180928995572,0.001229736272535,1.47128290522892,0,NA,NA,0,NA,NA,0,NA,NA,0.000740969435011,0.001460438241115,0.507361019556142
gene-LOC4324146,0.000714882102351,0.001607729394364,0.444653251260177,0.000233570814771,NA,NA,0.000239055843689,NA,NA,0.000599239409323,0.001888649853057,0.317284545016852,3.61096650527653E-05,0.001008441979951,0.035807379869808
gene-LOC4324149,0.001329695905331,0.00218856088921,0.607566329036712,0.000686739172271,0.001207309377618,0.568817889599863,0.000738610547317,0.001482441789746,0.498239156792794,0.001101095381271,NA,1.61071696492565,0.000960914583704,0.00240372930803,0.399759898293761
gene-LOC4324151,0,0.002138481463721,0,0,NA,0,0,0.001201529138191,0,0,0.001413699278363,0,2.01124958936987E-05,0.002881429579473,0.006980040753721
gene-LOC4324152,0,0.004430827984365,0,7.01598475192648E-05,NA,NA,0,0.001914870728296,0,0,NA,0,3.50791033781177E-05,NA,0.041274950012278
gene-LOC4324153,0,0.004497573772603,0,6.9841791925483E-05,NA,NA,0.000105212872504,0.004199291950371,0.025054907767161,0.00019878985927,0.001482150824537,0.134122557555318,0.000207751705668,NA,0.210900484890351
gene-LOC4324158,0.002462760234717,0.004277577375871,0.575737156412144,0.000431749750686,0.001340373924228,0.32211142195605,0.00501060096168,0.017070681999945,0.293520842441786,0.003064162289763,0.006870432467803,0.445992636434903,0.000219789704689,NA,0.809503798176752
gene-LOC4324159,0.002103174196789,0.002859011387556,0.735629877496398,0.000382948646709,NA,1.3500707574781,0.000968090861129,0.001415130373971,0.684100121752257,0.000619671686471,0.001292156569254,0.479563933052508,0.000558915223679,NA,0.689371117932889
gene-LOC4324160,0.000376230543833,0.002285833465682,0.164592280882051,6.69304843257171E-05,NA,0.153285560232372,0.000126789191398,NA,0.290177500928964,0.000184681854505,NA,NA,0.000103919287299,NA,0.615774179097765
gene-LOC4324161,0.000203770570639,NA,0.308435286542176,0,NA,NA,0.000288539128025,NA,0.436744365743722,0.000502026033636,0.001628543933674,0.308266804017512,8.58596338086618E-05,NA,0.123400327697602
gene-LOC4324162,0.00077213671523,0.00122436088232,0.630644711359553,0,0.001185246796455,0,0.001866625555801,NA,NA,0.001026583019161,0.001185246796455,0.866134396846417,0.000346658706356,0.002447967693063,0.141610817552022
gene-LOC4324163,0.000473191449345,0.002299449849378,0.20578463560465,0.000100169028474,NA,0.237362997486257,8.97321866881586E-05,0.00129117413086,0.069496580316726,2.33189468386309E-05,0.001292955755544,0.018035378812187,0.000202546200965,0.001727951991256,0.117217493304476
gene-LOC4324165,0.000571502746796,0.002910564839743,0.196354583478917,0.000110149023306,NA,0.205884708735888,8.92575504106974E-05,NA,0.166630585215368,0,NA,NA,0.000172278402682,NA,0.384303129159825
gene-LOC4324166,0.000229289937223,NA,0.322802016620596,0,NA,0,0,NA,NA,0,NA,0,0.000342475235131,NA,0.406083133777262
gene-LOC4324167,0.001935377330807,0.007867631191425,0.245992381152367,0.00043151436465,0.001475002244889,0.292551666375319,0.000738618197316,0.001961328838572,0.37659069850478,0.000693386388572,NA,0.926200419311272,0.000686683631736,0.001655547962965,0.414777250250289
gene-LOC4324169,0.003000931204249,0.013131079043173,0.228536527301574,0.000651440328573,0.002835959357215,0.229707215978142,0.000686296960409,0.004761529639024,0.144133715935376,0.000580327827134,NA,0.615418883891103,0.000408016129223,0.001588803585343,0.256807155388715
gene-LOC4324171,0.003178273560578,0.006763492042969,0.469916064125822,0.002692633522599,0.005538576024992,0.486159892082193,0.00282802265678,0.006554560359438,0.431458786203407,0.003356682036673,0.007045435824717,0.476433555025315,0.001292684005032,0.00385160656836,0.335622027351184
gene-LOC4324172,0.000164674155132,NA,0.622666464300424,6.85029632471721E-05,NA,0.311304800312214,0.000202854808208,NA,0.274622785616321,3.42509865455098E-05,NA,NA,0.00010319356643,NA,0.142744640143162
gene-LOC4324173,4.13455210741567E-05,NA,0.639498065374161,0.000141047011505,NA,NA,0,NA,NA,8.16434761977867E-05,NA,0.319735391400221,0.000219028098793,NA,0.579302061316636
gene-LOC4324174,0.000325720638818,NA,NA,6.77498928741011E-05,NA,NA,0.000802639909301,NA,NA,6.77498928741011E-05,NA,0.317474839890211,0.00016980902637,NA,0.785649762006788
gene-LOC4324175,0,NA,NA,0.000265390674353,NA,NA,0,NA,0,0,NA,NA,0.000806487745867,NA,NA
gene-LOC4324176,0.000124681577106,NA,0.36834314669702,0.000104392271581,NA,1.18647036265177,0,0.001937711125135,0,0,NA,0,5.18661737459192E-05,NA,0.298569402370906
gene-LOC4324177,0.000340438585307,NA,0.441478995178554,0.000822972896483,0.00184583748744,0.445853387463802,0.001784517762702,0.002636890469799,0.676750810525032,0.000464648332793,NA,0.677430758879612,0.00047836472542,0.002026071809049,0.236104526642982
gene-LOC4324178,0.00024561826556,NA,1.80159223180531,0.000313361021165,0.001687848975594,0.185657026011221,0.000516902080516,0.002448921481208,0.211073357999553,0.000132214572268,NA,0.234725755965698,0.000340407149443,NA,1.13418199601981
gene-LOC4324179,1.69912947933009E-05,NA,0.164745887925129,0,NA,0,0.000386039603577,0.001240561876661,0.31118125652568,3.35522401927447E-05,NA,0.110323704494984,8.49574363244014E-05,NA,0.116401922672972
gene-LOC4324180,0,NA,0,0.000146815546723,0.002559100024404,0.057369991529597,3.1287898135161E-05,NA,0.036972847108236,0,NA,0,1.58444706758459E-05,NA,0.020577798169516
gene-LOC4324182,0.000401794470684,NA,1.26276940683892,0.001325451677121,0.001581598662116,0.838045522463731,0.001040942567156,NA,NA,0.00016198474984,NA,NA,0.00032114790657,NA,1.99320448212611
gene-LOC4324183,0.000911185317491,0.001553156791178,0.586666666666668,0.001366085833281,0.007065508733448,0.193345714345287,0.001577675489068,0.00829984823923,0.190084859818381,0.00071028305168,0.002037268430488,0.348644803527194,0.000784335268669,NA,0.882055984159003
gene-LOC4324184,0.00045000566721,0.001773675054713,0.253713703654246,0.000801706747828,0.00422901371389,0.189572983694598,0.000602928980871,0.003430744561713,0.175742894880623,0.00020292114726,NA,0.302209713054303,0.000299739235975,NA,0.349675899900533
gene-LOC4324185,0.000593712303981,0.001878098213655,0.316124204615123,0.00097402173425,0.001832479946809,0.531532001725961,0.000926456221737,0.001184773186886,0.781969268035435,0.000219937514821,NA,0.314889723322667,0.000854786242639,NA,NA
gene-LOC4324187,0,0.001235181427733,0,0,NA,0,0,0.001946627390798,0,0,NA,0,0.000219063503522,0.001708749713937,0.128201047664093
gene-LOC4324188,0.002146277192009,0.005056748715027,0.424438174202867,0.000111993708019,0.002992442825393,0.037425513051876,7.43158475924881E-05,NA,0.076113866737966,0,NA,0,0.001461150148398,0.001814042436937,0.80546635439554
gene-LOC4324190,0.004845784851878,0.01586547941079,0.305429462697605,0.001769255795498,0.004897129972477,0.361284222685793,0.001992523981148,0.005554257300757,0.358738148640738,0.006522669028298,0.021150899923995,0.308387305114069,0.002000453367525,0.005023307384796,0.398234313428542
gene-LOC4324191,0.003089341528966,0.015853877447148,0.194863467266259,0.001317938877325,0.00558099043567,0.236147847325075,0.001568032794737,0.00616793395895,0.254223343695498,0.001513125022862,0.00469025959179,0.322610080156519,0.001270566532015,0.007910069035907,0.160626478257951
gene-LOC4324193,0.01087837983108,0.015405347144096,0.706143115719995,0.00521401231489,0.006547552094241,0.796330023777328,0.00692868370805,0.009301576154734,0.744893509743936,0.010005394008564,0.011184531277399,0.894574279458868,0.003634241075277,0.00664003702931,0.547322410889432
gene-LOC4324194,0.000983900371311,0.00284242863697,0.346147783101192,0.000259225144839,0.004081530947872,0.063511743056659,0.001185120039522,0.006191509706425,0.191410511444769,0.00112620942604,0.003847050752905,0.292746183602928,0.000630135794264,0.001565181947873,0.40259587399418
gene-LOC4324195,0.001434208740704,0.002861954441587,0.501129130451646,0.001166150124877,0.005023257189606,0.232150192765375,0.002208508850908,0.005716783798765,0.386320163338268,0.002145921187224,0.003506535411829,0.611977617561034,0.000418746211322,0.001479711568984,0.282991780357363
gene-LOC4324196,0.001316766010266,0.010795831170387,0.121969859428529,0.000860885729319,0.005054993800931,0.170304012867466,0.001443733201277,0.008026597816578,0.179868636035954,0.001476429161324,0.014178909721054,0.104128539526003,0.000382553260648,NA,0.674214700293762
gene-LOC4324197,0.001577019826936,0.00963081993485,0.163747203000763,0.000531171849171,0.005044732410311,0.105292373503308,0.000810603168988,0.00815216426275,0.099434106436252,0.002252433788646,0.011899422510351,0.18928933624191,5.7916354029023E-05,0.001621883241887,0.035709323910165
gene-LOC4324199,0.000503154704416,0.004586243802966,0.109709541409488,0.000193820692195,0.004296023433209,0.045116302368425,0.000498563189206,0.005259903930721,0.094785607450842,0.000695180683534,0.006633562180999,0.104797492593842,0.000105544842859,0.002461173165707,0.042883956451986
gene-LOC4324200,0.002362575371151,0.004864763364281,0.48565062557781,0.002192727551872,0.003502596491653,0.626029163535433,0.002503315654823,0.00594250055244,0.421256276332226,0.001852470476492,0.005400077484305,0.343045165902924,0.002018734220767,0.003641545511712,0.554361936236679
gene-LOC4324201,0.000454629467431,0.00282189601926,0.161107802813427,0,0.001459320541314,0,9.17204585701103E-05,0.00293599231208,0.031240020007116,0.000648822783302,0.004276367560762,0.151722875567404,0.000115562136373,0.00174495032163,0.066226605388308
gene-LOC4324202,0.000806768398691,0.001683654394069,0.479176962643371,0.000309492123425,NA,NA,0.00065555141835,NA,NA,0.000618549316891,0.001225457920839,0.504749535967783,0.000613670674008,0.001767204373225,0.347255067555432
gene-LOC4324204,0.000946610099883,0.002574285275535,0.367717637543534,0.001079594993579,0.002078721492691,0.519355285147704,0.001207663173372,0.002776287135439,0.434992172803815,0.001003103852733,0.002636644236639,0.380447175540005,0.000488922533742,NA,0.498029530803789
gene-LOC4324205,0.000347051023753,0.003096018676695,0.112095907678441,0.000413328402526,NA,0.682967874933166,0.000630747597961,0.003168182639203,0.199088142885362,0.000569925245109,0.004280874972571,0.133132887262651,0.000148029749974,0.001583461697618,0.09348489464359
gene-LOC4324207,0.001529473473551,0.001372831316009,1.11410153287972,0.001760467918905,0.002239880986354,0.785964937257811,0.001668719495567,0.003378442817925,0.493931549385125,0.002196501679409,0.002595684867731,0.846212769013586,0.000474781910722,NA,0.83866059775397
gene-LOC4324208,0.001843431240015,NA,NA,0.001485480268057,NA,NA,0,NA,NA,0.000413253909159,NA,1.02126696832579,0.001768688991866,NA,NA
gene-LOC4324209,0.001044286316378,0.001933701264685,0.540045319020739,0.000546195352571,0.002090714973852,0.261248118180854,0.000256367500998,NA,1.02364394045532,0.000939843653118,0.003263922283386,0.287949151823273,0.001000662488233,0.001917018585085,0.521988934285129
gene-LOC4324210,0.005025090225561,0.016462919042171,0.305236891020913,0.005119159767959,0.016502037879961,0.310213793302208,0.000990559129112,0.003019717716737,0.32803037304516,0.004751675046972,0.015206032926018,0.312486173750278,0.005205699799893,0.016158273940924,0.322169299699067
gene-LOC4324211,0.002522257678217,0.019243451568939,0.131070960382587,0.002277924230924,0.019797890709432,0.11505893553796,0.001493698245836,0.006768964194161,0.220668658156611,0.002675601449105,0.019129092522198,0.13987079868007,0.002503255219905,0.019287492477958,0.129786452166641
gene-LOC4324212,0.003241649829462,0.011478807366025,0.282403016802632,0.002880380713936,0.009928892092932,0.290100918307539,0.001141064314367,0.002887539002304,0.395168450869792,0.003341946589829,0.011081954686634,0.301566527235444,0.002921569775512,0.010381903898684,0.281409826562018
gene-LOC4324213,0.001013389389023,0.03007107391793,0.033699807056748,0.001469782532512,0.028823223156059,0.05099299702029,0.000252137735171,0.004946741823188,0.050970465850682,0.00134561470255,0.042744179038549,0.03148065380636,0.000699761664248,0.03524298796218,0.019855344416289
gene-LOC4324215,0.000747616640568,0.004111209634368,0.181848338337712,0.000760050452031,0.003469205524043,0.219084873111088,0.000254567032744,0.005528461043433,0.046046635898184,0.001009352642137,0.007574699824256,0.133253153993678,0.000801497158989,0.004552675158521,0.176049713867501
gene-LOC4324218,0.001585565743029,0.003012787686561,0.526278619001907,0.001919921079227,0.003530497468393,0.543810354324008,0.000272249978534,0.002413499044944,0.112803018963059,0.000482371115813,NA,0.690319082394122,0.002268021014294,0.003676433277619,0.616907976570942
gene-LOC4324219,0.003342226519949,0.002621301685231,1.2750255107145,0.00355699945975,0.004911864758168,0.724164779544258,0.000899408442476,NA,NA,0.00300616526044,0.00264102359603,1.13825763047251,0.003233226617436,0.002607155852769,1.24013553466806
gene-LOC4324220,0.000342140734423,0.003196369289815,0.107040427247595,0.000181419419664,0.001967830483728,0.092192605594674,0.000178149473017,NA,0.347034372164666,0.000794322048535,0.004323911069151,0.183704529494725,0.000265221962248,0.003331726945133,0.079604951610916
gene-LOC4324221,0.000439790814524,NA,0.576278427842784,0.001697068441021,NA,NA,0,NA,NA,0.000673928152309,0.002179575888315,0.309201508386133,8.88696464583166E-05,NA,0.27992799279928
gene-LOC4324222,0.000306414767613,0.003230665857465,0.094845700896144,0.000314916465853,0.002901101640156,0.108550648999637,4.83091189036058E-05,0.00108867587426,0.044374198093119,0.000624091640372,0.003307188379592,0.188707617692044,0.000408366564199,0.003089721144673,0.132169391695155
gene-LOC4324241,0.000440969188465,0.004367715124109,0.100961069102504,0.000200755591597,0.003955842267995,0.050749139626045,7.05277707618387E-05,0.002524995376037,0.027931841551538,0,NA,0,0.000707755984381,0.004744602186442,0.149170774823483
gene-LOC4324242,0.006879423124149,0.010903198189935,0.630954606557523,0.007989618035687,0.009137409762472,0.874385437818525,0.001983735454282,0.003235264793197,0.613160152594992,0.005816474256654,0.0081457850358,0.714047109160263,0.003604816410412,0.005588003445327,0.645099174630447
gene-LOC4324243,0.004616243607066,0.009334833982269,0.494518018835065,0.006114473114472,0.004985406216142,1.22647440336428,0.00112245395612,0.002455844341987,0.457054193919989,0.006161612164028,0.009568698178613,0.643934216443353,0.002909022173387,0.005629303975672,0.516764094807992
gene-LOC4324244,0.001242028076518,NA,NA,0.001093013685491,NA,NA,0.00042328173298,NA,0.669269765019716,0.000246444195473,NA,0.589580446772134,0.001456976491421,NA,NA
gene-LOC4324245,0.001212406342412,NA,NA,0.000957516368796,NA,NA,0.000287859007582,NA,NA,0.00022704881248,NA,NA,0.000630922517274,NA,1.99301412956774
gene-LOC4324247,0.000498595234063,0.003861418453894,0.129122300526756,0.00026116596521,0.003492949377699,0.07476946756724,0.00016356119125,0.001153062404331,0.141849383551146,2.52857287347022E-05,0.00115315904047,0.021927355939039,0.000382393188303,0.005165287428161,0.074031347455685
gene-LOC4324248,0.002440827360921,NA,NA,0.001148955942609,NA,NA,0.000692010342844,NA,1.14714600060297,5.56173526140155E-05,NA,0.179693961952026,0.002175392741111,NA,NA
gene-LOC4324249,0,0.004058259026398,0,0,0.003587754781133,0,2.16791201167782E-05,0.001542135403336,0.014057857740562,0,0.001028295381661,0,0.000108390509327,0.004037037170643,0.026849024357569
gene-LOC4324250,0.001902924014882,NA,NA,0.001885274685556,NA,NA,0.000371683607637,NA,NA,0.000716099980224,NA,NA,0.000671542745939,0.001194008413621,0.562427147312142
gene-LOC4324251,0.002159202100211,0.002931071356586,0.736659684302662,0.001793413435374,0.002399324238037,0.747466060210797,0.0004643441038,NA,1.09400951372733,0.000762876716191,0.001778186957499,0.429019408208718,0.001751704070309,0.003074813384113,0.56969443393217
